"count","count.1","day.part","holiday","hour","humidity","is.daylight","is.working.hour","month","season","temp","weather","windspeed","workingday","year","diff"
180,180,"night","0","21",67,"0","0","01","1",18.86,"1",31.0009,"1","2012",-128
90,180,"night","0","22",72,"0","0","01","1",18.86,"1",26.0027,"1","2012",0
61,90,"night","0","23",72,"0","0","01","1",18.86,"1",26.0027,"1","2012",-90
17,61,"night","0","00",77,"0","0","01","1",18.86,"2",22.0028,"1","2012",-29
10,17,"night","0","01",77,"0","0","01","1",18.86,"2",22.0028,"1","2012",-44
2,10,"night","0","02",51,"0","0","01","1",18.04,"2",32.9975,"1","2012",-7
4,2,"night","0","03",51,"0","0","01","1",18.04,"2",32.9975,"1","2012",-8
1,4,"night","0","04",46,"0","0","01","1",13.94,"1",35.0008,"1","2012",2
29,1,"morning","0","05",46,"0","0","01","1",13.94,"1",35.0008,"1","2012",-3
88,29,"morning","0","06",36,"0","0","01","1",13.94,"1",35.0008,"1","2012",28
263,88,"morning","0","07",42,"1","0","01","1",13.12,"1",23.9994,"1","2012",59
489,263,"morning","0","08",52,"1","0","01","1",12.3,"1",27.9993,"1","2012",175
202,489,"morning","0","09",52,"1","1","01","1",11.48,"1",22.0028,"1","2012",226
93,202,"morning","0","10",42,"1","1","01","1",12.3,"1",31.0009,"1","2012",-287
114,93,"morning","0","11",42,"1","1","01","1",12.3,"1",26.0027,"1","2012",-109
161,114,"midday","0","12",39,"1","1","01","1",12.3,"1",32.9975,"1","2012",21
130,161,"midday","0","13",42,"1","1","01","1",12.3,"1",31.0009,"1","2012",47
105,130,"midday","0","14",33,"1","1","01","1",12.3,"1",26.0027,"1","2012",-31
130,105,"midday","0","15",33,"1","1","01","1",12.3,"1",35.0008,"1","2012",-25
176,130,"afternoon","0","16",30,"1","1","01","1",11.48,"1",35.0008,"1","2012",25
346,176,"afternoon","0","17",33,"1","0","01","1",10.66,"1",30.0026,"1","2012",46
355,346,"afternoon","0","18",32,"0","0","01","1",9.84,"1",23.9994,"1","2012",170
256,355,"afternoon","0","19",37,"0","0","01","1",9.02,"1",26.0027,"1","2012",9
165,256,"night","0","20",37,"0","0","01","1",9.02,"1",16.9979,"1","2012",-99
124,165,"night","0","21",40,"0","0","01","1",8.2,"1",27.9993,"1","2012",-91
78,124,"night","0","22",47,"0","0","01","1",7.38,"1",16.9979,"1","2012",-41
38,78,"night","0","23",47,"0","0","01","1",6.56,"1",19.9995,"1","2012",-46
16,38,"night","0","00",50,"0","0","01","1",5.74,"1",12.998,"1","2012",-40
5,16,"night","0","01",50,"0","0","01","1",5.74,"1",11.0014,"1","2012",-22
3,5,"night","0","02",50,"0","0","01","1",5.74,"1",8.9981,"1","2012",-11
4,3,"night","0","03",54,"0","0","01","1",4.92,"1",7.0015,"1","2012",-2
1,4,"night","0","04",54,"0","0","01","1",4.92,"1",7.0015,"1","2012",1
19,1,"morning","0","05",55,"0","0","01","1",4.92,"1",16.9979,"1","2012",-3
86,19,"morning","0","06",54,"0","0","01","1",4.92,"1",11.0014,"1","2012",18
206,86,"morning","0","07",54,"1","0","01","1",4.92,"1",6.0032,"1","2012",67
423,206,"morning","0","08",54,"1","0","01","1",4.92,"1",7.0015,"1","2012",120
210,423,"morning","0","09",54,"1","1","01","1",4.92,"1",0,"1","2012",217
108,210,"morning","0","10",59,"1","1","01","1",5.74,"1",0,"1","2012",-213
99,108,"morning","0","11",55,"1","1","01","1",6.56,"1",11.0014,"1","2012",-102
111,99,"midday","0","12",51,"1","1","01","1",8.2,"1",12.998,"1","2012",-9
124,111,"midday","0","13",47,"1","1","01","1",9.02,"1",19.0012,"1","2012",12
119,124,"midday","0","14",44,"1","1","01","1",9.84,"1",12.998,"1","2012",13
127,119,"midday","0","15",44,"1","1","01","1",10.66,"1",19.9995,"1","2012",-5
193,127,"afternoon","0","16",41,"1","1","01","1",10.66,"1",22.0028,"1","2012",8
385,193,"afternoon","0","17",44,"1","0","01","1",10.66,"2",22.0028,"1","2012",66
361,385,"afternoon","0","18",44,"0","0","01","1",10.66,"2",22.0028,"1","2012",192
234,361,"afternoon","0","19",48,"0","0","01","1",10.66,"2",19.9995,"1","2012",-24
191,234,"night","0","20",52,"0","0","01","1",10.66,"1",30.0026,"1","2012",-127
121,191,"night","0","21",44,"0","0","01","1",10.66,"1",23.9994,"1","2012",-43
90,121,"night","0","22",44,"0","0","01","1",10.66,"2",27.9993,"1","2012",-70
56,90,"night","0","23",48,"0","0","01","1",10.66,"1",22.0028,"1","2012",-31
31,NA,"night","0","00",38,"0","0","02","1",18.04,"1",19.0012,"1","2012",NA
4,31,"night","0","01",41,"0","0","02","1",18.04,"1",19.0012,"1","2012",NA
7,4,"night","0","02",44,"0","0","02","1",18.04,"1",19.0012,"1","2012",-27
3,7,"night","0","03",44,"0","0","02","1",18.04,"1",12.998,"1","2012",3
1,3,"night","0","04",50,"0","0","02","1",16.4,"1",11.0014,"1","2012",-4
18,1,"morning","0","05",50,"0","0","02","1",16.4,"1",11.0014,"1","2012",-2
67,18,"morning","0","06",54,"0","0","02","1",16.4,"3",11.0014,"1","2012",17
208,67,"morning","0","07",62,"1","0","02","1",15.58,"3",6.0032,"1","2012",49
520,208,"morning","0","08",73,"1","0","02","1",14.76,"3",7.0015,"1","2012",141
276,520,"morning","0","09",71,"1","1","02","1",14.76,"2",12.998,"1","2012",312
133,276,"morning","0","10",62,"1","1","02","1",16.4,"1",8.9981,"1","2012",-244
143,133,"morning","0","11",58,"1","1","02","1",16.4,"1",11.0014,"1","2012",-143
179,143,"midday","0","12",54,"1","1","02","1",18.04,"1",7.0015,"1","2012",10
186,179,"midday","0","13",47,"1","1","02","1",18.86,"1",15.0013,"1","2012",36
192,186,"midday","0","14",33,"1","1","02","1",25.42,"1",15.0013,"1","2012",7
194,192,"midday","0","15",35,"1","1","02","1",24.6,"1",19.0012,"1","2012",6
283,194,"afternoon","0","16",40,"1","1","02","1",24.6,"1",15.0013,"1","2012",2
539,283,"afternoon","0","17",43,"1","0","02","1",23.78,"1",12.998,"1","2012",89
526,539,"afternoon","0","18",46,"0","0","02","1",22.96,"1",11.0014,"1","2012",256
335,526,"afternoon","0","19",52,"0","0","02","1",22.14,"1",19.0012,"1","2012",-13
264,335,"night","0","20",52,"0","0","02","1",21.32,"1",11.0014,"1","2012",-191
233,264,"night","0","21",52,"0","0","02","1",21.32,"1",11.0014,"1","2012",-71
140,233,"night","0","22",55,"0","0","02","1",20.5,"1",12.998,"1","2012",-31
97,140,"night","0","23",63,"0","0","02","1",18.86,"1",6.0032,"1","2012",-93
31,97,"night","0","00",59,"0","0","02","1",18.86,"1",8.9981,"1","2012",-43
17,31,"night","0","01",55,"0","0","02","1",18.86,"2",0,"1","2012",-66
9,17,"night","0","02",67,"0","0","02","1",17.22,"2",8.9981,"1","2012",-14
2,9,"night","0","03",67,"0","0","02","1",17.22,"2",8.9981,"1","2012",-8
1,2,"night","0","04",82,"0","0","02","1",16.4,"3",6.0032,"1","2012",-7
19,1,"morning","0","05",82,"0","0","02","1",16.4,"3",0,"1","2012",-1
74,19,"morning","0","06",90,"0","0","02","1",14.76,"3",0,"1","2012",18
205,74,"morning","0","07",93,"1","0","02","1",14.76,"3",0,"1","2012",55
445,205,"morning","0","08",87,"1","0","02","1",16.4,"3",0,"1","2012",131
228,445,"morning","0","09",87,"1","1","02","1",15.58,"3",0,"1","2012",240
78,228,"morning","0","10",77,"1","1","02","1",17.22,"3",7.0015,"1","2012",-217
105,78,"morning","0","11",82,"1","1","02","1",16.4,"3",16.9979,"1","2012",-150
148,105,"midday","0","12",82,"1","1","02","1",17.22,"1",0,"1","2012",27
137,148,"midday","0","13",77,"1","1","02","1",17.22,"2",0,"1","2012",43
141,137,"midday","0","14",76,"1","1","02","1",16.4,"1",7.0015,"1","2012",-11
174,141,"midday","0","15",67,"1","1","02","1",18.86,"1",11.0014,"1","2012",4
229,174,"afternoon","0","16",55,"1","1","02","1",18.86,"1",19.0012,"1","2012",33
450,229,"afternoon","0","17",54,"1","0","02","1",17.22,"1",32.9975,"1","2012",55
410,450,"afternoon","0","18",43,"0","0","02","1",16.4,"1",31.0009,"1","2012",221
327,410,"afternoon","0","19",43,"0","0","02","1",15.58,"1",35.0008,"1","2012",-40
213,327,"night","0","20",46,"0","0","02","1",14.76,"1",35.0008,"1","2012",-83
148,213,"night","0","21",46,"0","0","02","1",13.94,"1",27.9993,"1","2012",-114
109,148,"night","0","22",49,"0","0","02","1",13.12,"1",27.9993,"1","2012",-65
61,109,"night","0","23",49,"0","0","02","1",13.12,"1",16.9979,"1","2012",-39
38,61,"night","0","00",53,"0","0","02","1",13.12,"1",26.0027,"1","2012",-48
22,38,"night","0","01",56,"0","0","02","1",12.3,"1",22.0028,"1","2012",-23
6,22,"night","0","02",52,"0","0","02","1",12.3,"1",15.0013,"1","2012",-16
4,6,"night","0","03",56,"0","0","02","1",11.48,"1",19.9995,"1","2012",-16
2,4,"night","0","04",60,"0","0","02","1",10.66,"1",15.0013,"1","2012",-2
17,2,"morning","0","05",60,"0","0","02","1",10.66,"1",15.0013,"1","2012",-2
88,17,"morning","0","06",65,"0","0","02","1",9.84,"1",11.0014,"1","2012",15
226,88,"morning","0","07",65,"1","0","02","1",9.84,"1",15.0013,"1","2012",71
441,226,"morning","0","08",65,"1","0","02","1",9.84,"1",15.0013,"1","2012",138
270,441,"morning","0","09",65,"1","1","02","1",9.84,"1",12.998,"1","2012",215
129,270,"morning","0","10",56,"1","1","02","1",11.48,"1",19.0012,"1","2012",-171
164,129,"morning","0","11",53,"1","1","02","1",13.12,"1",19.9995,"1","2012",-141
216,164,"midday","0","12",46,"1","1","02","1",13.94,"1",8.9981,"1","2012",35
198,216,"midday","0","13",46,"1","1","02","1",14.76,"1",0,"1","2012",52
170,198,"midday","0","14",46,"1","1","02","1",14.76,"1",15.0013,"1","2012",-18
216,170,"midday","0","15",40,"1","1","02","1",15.58,"1",0,"1","2012",-28
311,216,"afternoon","0","16",37,"1","1","02","1",16.4,"1",7.0015,"1","2012",46
488,311,"afternoon","0","17",37,"1","0","02","1",16.4,"1",6.0032,"1","2012",95
385,488,"afternoon","0","18",40,"0","0","02","1",15.58,"1",8.9981,"1","2012",177
267,385,"afternoon","0","19",49,"0","0","02","1",13.94,"1",7.0015,"1","2012",-103
163,267,"night","0","20",49,"0","0","02","1",13.94,"1",7.0015,"1","2012",-118
134,163,"night","0","21",49,"0","0","02","1",13.94,"1",7.0015,"1","2012",-104
119,134,"night","0","22",49,"0","0","02","1",13.94,"1",7.0015,"1","2012",-29
77,119,"night","0","23",70,"0","0","02","1",10.66,"1",7.0015,"1","2012",-15
86,77,"night","0","00",70,"0","0","02","1",10.66,"1",7.0015,"0","2012",-42
43,86,"night","0","01",70,"0","0","02","1",10.66,"1",7.0015,"0","2012",9
44,43,"night","0","02",70,"0","0","02","1",9.84,"1",6.0032,"0","2012",-43
18,44,"night","0","03",75,"0","0","02","1",9.84,"1",0,"0","2012",1
6,18,"night","0","04",81,"0","0","02","1",9.84,"1",6.0032,"0","2012",-26
4,6,"morning","0","05",81,"0","0","02","1",9.84,"1",6.0032,"0","2012",-12
5,4,"morning","0","06",87,"0","0","02","1",9.02,"1",8.9981,"0","2012",-2
28,5,"morning","0","07",87,"1","0","02","1",9.84,"2",8.9981,"0","2012",1
90,28,"morning","0","08",87,"1","0","02","1",9.84,"1",0,"0","2012",23
157,90,"morning","0","09",81,"1","0","02","1",9.84,"1",8.9981,"0","2012",62
224,157,"morning","0","10",87,"1","0","02","1",9.84,"1",7.0015,"0","2012",67
270,224,"morning","0","11",70,"1","0","02","1",12.3,"1",0,"0","2012",67
300,270,"midday","0","12",70,"1","0","02","1",12.3,"2",6.0032,"0","2012",46
302,300,"midday","0","13",70,"1","0","02","1",12.3,"2",12.998,"0","2012",30
276,302,"midday","0","14",66,"1","0","02","1",13.12,"2",15.0013,"0","2012",2
305,276,"midday","0","15",66,"1","0","02","1",13.12,"2",15.0013,"0","2012",-26
143,305,"afternoon","0","16",61,"1","0","02","1",13.94,"2",11.0014,"0","2012",29
67,143,"afternoon","0","17",70,"1","0","02","1",12.3,"3",12.998,"0","2012",-162
64,67,"afternoon","0","18",75,"0","0","02","1",11.48,"3",11.0014,"0","2012",-76
80,64,"afternoon","0","19",87,"0","0","02","1",10.66,"3",8.9981,"0","2012",-3
77,80,"night","0","20",93,"0","0","02","1",9.84,"3",12.998,"0","2012",16
78,77,"night","0","21",93,"0","0","02","1",9.84,"3",8.9981,"0","2012",-3
95,78,"night","0","22",87,"0","0","02","1",9.84,"2",6.0032,"0","2012",1
70,95,"night","0","23",87,"0","0","02","1",9.84,"2",8.9981,"0","2012",17
61,70,"night","0","00",87,"0","0","02","1",9.84,"2",8.9981,"0","2012",-25
51,61,"night","0","01",93,"0","0","02","1",9.84,"2",7.0015,"0","2012",-9
63,51,"night","0","02",93,"0","0","02","1",9.84,"2",7.0015,"0","2012",-10
17,63,"night","0","03",87,"0","0","02","1",9.84,"3",6.0032,"0","2012",12
9,17,"night","0","04",87,"0","0","02","1",9.84,"2",8.9981,"0","2012",-46
4,9,"morning","0","05",81,"0","0","02","1",10.66,"3",12.998,"0","2012",-8
4,4,"morning","0","06",70,"0","0","02","1",10.66,"2",16.9979,"0","2012",-5
16,4,"morning","0","07",75,"1","0","02","1",9.84,"2",11.0014,"0","2012",0
62,16,"morning","0","08",75,"1","0","02","1",9.84,"2",11.0014,"0","2012",12
92,62,"morning","0","09",70,"1","0","02","1",9.84,"2",15.0013,"0","2012",46
148,92,"morning","0","10",65,"1","0","02","1",10.66,"2",19.0012,"0","2012",30
182,148,"morning","0","11",70,"1","0","02","1",10.66,"2",12.998,"0","2012",56
248,182,"midday","0","12",65,"1","0","02","1",10.66,"2",12.998,"0","2012",34
274,248,"midday","0","13",61,"1","0","02","1",11.48,"2",11.0014,"0","2012",66
243,274,"midday","0","14",61,"1","0","02","1",12.3,"1",11.0014,"0","2012",26
272,243,"midday","0","15",56,"1","0","02","1",12.3,"2",16.9979,"0","2012",-31
296,272,"afternoon","0","16",56,"1","0","02","1",12.3,"1",15.0013,"0","2012",29
306,296,"afternoon","0","17",53,"1","0","02","1",13.12,"1",11.0014,"0","2012",24
181,306,"afternoon","0","18",52,"0","0","02","1",12.3,"1",16.9979,"0","2012",10
69,181,"afternoon","0","19",52,"0","0","02","1",12.3,"1",15.0013,"0","2012",-125
50,69,"night","0","20",56,"0","0","02","1",11.48,"1",12.998,"0","2012",-112
66,50,"night","0","21",56,"0","0","02","1",11.48,"1",7.0015,"0","2012",-19
191,66,"night","0","22",60,"0","0","02","1",10.66,"1",7.0015,"0","2012",16
42,191,"night","0","23",70,"0","0","02","1",9.84,"1",8.9981,"0","2012",125
21,42,"night","0","00",65,"0","0","02","1",9.84,"1",8.9981,"1","2012",-149
6,21,"night","0","01",75,"0","0","02","1",9.02,"1",6.0032,"1","2012",-21
3,6,"night","0","02",75,"0","0","02","1",9.02,"1",0,"1","2012",-15
2,3,"night","0","04",80,"0","0","02","1",7.38,"1",7.0015,"1","2012",-3
17,2,"morning","0","05",80,"0","0","02","1",7.38,"1",7.0015,"1","2012",-1
72,17,"morning","0","06",86,"0","0","02","1",6.56,"1",7.0015,"1","2012",15
234,72,"morning","0","07",86,"1","0","02","1",6.56,"1",7.0015,"1","2012",55
444,234,"morning","0","08",86,"1","0","02","1",6.56,"1",8.9981,"1","2012",162
277,444,"morning","0","09",80,"1","1","02","1",7.38,"1",7.0015,"1","2012",210
116,277,"morning","0","10",75,"1","1","02","1",9.02,"1",7.0015,"1","2012",-167
116,116,"morning","0","11",70,"1","1","02","1",10.66,"1",8.9981,"1","2012",-161
150,116,"midday","0","12",61,"1","1","02","1",13.12,"1",11.0014,"1","2012",0
141,150,"midday","0","13",40,"1","1","02","1",15.58,"1",15.0013,"1","2012",34
140,141,"midday","0","14",35,"1","1","02","1",16.4,"1",11.0014,"1","2012",-9
171,140,"midday","0","15",32,"1","1","02","1",17.22,"1",19.0012,"1","2012",-1
228,171,"afternoon","0","16",43,"1","1","02","1",16.4,"1",16.9979,"1","2012",31
430,228,"afternoon","0","17",43,"1","0","02","1",16.4,"1",16.9979,"1","2012",57
437,430,"afternoon","0","18",43,"0","0","02","1",15.58,"1",15.0013,"1","2012",202
291,437,"afternoon","0","19",43,"0","0","02","1",14.76,"1",16.9979,"1","2012",7
201,291,"night","0","20",46,"0","0","02","1",13.94,"1",11.0014,"1","2012",-146
154,201,"night","0","21",57,"0","0","02","1",13.12,"1",11.0014,"1","2012",-90
87,154,"night","0","22",65,"0","0","02","1",12.3,"1",8.9981,"1","2012",-47
46,87,"night","0","23",65,"0","0","02","1",12.3,"1",8.9981,"1","2012",-67
23,46,"night","0","00",70,"0","0","02","1",12.3,"1",12.998,"1","2012",-41
14,23,"night","0","01",61,"0","0","02","1",11.48,"1",8.9981,"1","2012",-23
4,14,"night","0","02",61,"0","0","02","1",12.3,"1",0,"1","2012",-9
2,4,"night","0","03",70,"0","0","02","1",12.3,"2",0,"1","2012",-10
3,2,"night","0","04",70,"0","0","02","1",12.3,"2",0,"1","2012",-2
15,3,"morning","0","05",49,"0","0","02","1",13.12,"1",6.0032,"1","2012",1
100,15,"morning","0","06",45,"0","0","02","1",13.12,"1",19.9995,"1","2012",12
299,100,"morning","0","07",45,"1","0","02","1",13.12,"1",0,"1","2012",85
529,299,"morning","0","08",49,"1","0","02","1",12.3,"1",0,"1","2012",199
289,529,"morning","0","09",49,"1","1","02","1",13.12,"1",0,"1","2012",230
116,289,"morning","0","10",46,"1","1","02","1",13.94,"1",11.0014,"1","2012",-240
129,116,"morning","0","11",46,"1","1","02","1",14.76,"1",12.998,"1","2012",-173
172,129,"midday","0","12",40,"1","1","02","1",16.4,"1",22.0028,"1","2012",13
184,172,"midday","0","13",38,"1","1","02","1",18.04,"1",16.9979,"1","2012",43
138,184,"midday","0","14",38,"1","1","02","1",18.04,"1",16.9979,"1","2012",12
146,138,"midday","0","15",38,"1","1","02","1",18.04,"1",12.998,"1","2012",-46
276,146,"afternoon","0","16",35,"1","1","02","1",18.04,"1",16.9979,"1","2012",8
509,276,"afternoon","0","17",35,"1","0","02","1",18.04,"1",12.998,"1","2012",130
518,509,"afternoon","0","18",38,"0","0","02","1",17.22,"1",12.998,"1","2012",233
338,518,"afternoon","0","19",43,"0","0","02","1",15.58,"1",15.0013,"1","2012",9
212,338,"night","0","20",50,"0","0","02","1",14.76,"1",8.9981,"1","2012",-180
190,212,"night","0","21",61,"0","0","02","1",13.94,"1",7.0015,"1","2012",-126
118,190,"night","0","22",57,"0","0","02","1",13.12,"1",12.998,"1","2012",-22
51,118,"night","0","23",57,"0","0","02","1",13.12,"1",8.9981,"1","2012",-72
23,51,"night","0","00",56,"0","0","02","1",12.3,"1",15.0013,"1","2012",-67
10,23,"night","0","01",61,"0","0","02","1",11.48,"1",11.0014,"1","2012",-28
1,10,"night","0","02",65,"0","0","02","1",10.66,"1",0,"1","2012",-13
1,1,"night","0","03",65,"0","0","02","1",10.66,"1",0,"1","2012",-9
1,1,"night","0","04",70,"0","0","02","1",9.84,"1",6.0032,"1","2012",0
20,1,"morning","0","05",70,"0","0","02","1",9.84,"1",6.0032,"1","2012",0
98,20,"morning","0","06",70,"0","0","02","1",9.84,"2",0,"1","2012",19
281,98,"morning","0","07",70,"1","0","02","1",9.84,"2",7.0015,"1","2012",78
508,281,"morning","0","08",70,"1","0","02","1",9.84,"2",15.0013,"1","2012",183
253,508,"morning","0","09",70,"1","1","02","1",9.84,"2",11.0014,"1","2012",227
108,253,"morning","0","10",70,"1","1","02","1",10.66,"2",15.0013,"1","2012",-255
102,108,"morning","0","11",65,"1","1","02","1",10.66,"2",15.0013,"1","2012",-145
138,102,"midday","0","12",65,"1","1","02","1",11.48,"2",19.0012,"1","2012",-6
126,138,"midday","0","13",61,"1","1","02","1",11.48,"2",7.0015,"1","2012",36
108,126,"midday","0","14",56,"1","1","02","1",12.3,"2",11.0014,"1","2012",-12
54,108,"midday","0","15",61,"1","1","02","1",12.3,"3",7.0015,"1","2012",-18
75,54,"afternoon","0","16",81,"1","1","02","1",10.66,"3",7.0015,"1","2012",-54
155,75,"afternoon","0","17",87,"1","0","02","1",9.84,"3",7.0015,"1","2012",21
167,155,"afternoon","0","18",87,"0","0","02","1",9.84,"3",7.0015,"1","2012",80
161,167,"afternoon","0","19",87,"0","0","02","1",9.84,"3",7.0015,"1","2012",12
125,161,"night","0","20",87,"0","0","02","1",9.84,"3",8.9981,"1","2012",-6
129,125,"night","0","21",87,"0","0","02","1",9.84,"3",12.998,"1","2012",-36
98,129,"night","0","22",87,"0","0","02","1",9.84,"2",8.9981,"1","2012",4
60,98,"night","0","23",87,"0","0","02","1",9.84,"2",11.0014,"1","2012",-31
26,60,"night","0","00",87,"0","0","02","1",9.84,"2",11.0014,"1","2012",-38
12,26,"night","0","01",87,"0","0","02","1",9.84,"2",8.9981,"1","2012",-34
2,12,"night","0","02",80,"0","0","02","1",9.02,"1",8.9981,"1","2012",-14
4,2,"night","0","03",80,"0","0","02","1",9.02,"1",19.0012,"1","2012",-10
1,4,"night","0","04",75,"0","0","02","1",9.02,"2",30.0026,"1","2012",2
18,1,"morning","0","05",75,"0","0","02","1",8.2,"1",19.0012,"1","2012",-3
76,18,"morning","0","06",75,"0","0","02","1",8.2,"1",19.0012,"1","2012",17
267,76,"morning","0","07",69,"1","0","02","1",8.2,"1",16.9979,"1","2012",58
484,267,"morning","0","08",64,"1","0","02","1",8.2,"1",16.9979,"1","2012",191
238,484,"morning","0","09",59,"1","1","02","1",8.2,"1",15.0013,"1","2012",217
97,238,"morning","0","10",51,"1","1","02","1",9.02,"1",15.0013,"1","2012",-246
99,97,"morning","0","11",52,"1","1","02","1",9.84,"1",15.0013,"1","2012",-141
158,99,"midday","0","12",48,"1","1","02","1",10.66,"1",22.0028,"1","2012",2
154,158,"midday","0","13",42,"1","1","02","1",12.3,"1",22.0028,"1","2012",59
144,154,"midday","0","14",39,"1","1","02","1",13.12,"1",19.9995,"1","2012",-4
134,144,"midday","0","15",36,"1","1","02","1",13.12,"1",19.9995,"1","2012",-10
238,134,"afternoon","0","16",36,"1","1","02","1",13.94,"1",0,"1","2012",-10
399,238,"afternoon","0","17",34,"1","0","02","1",13.94,"1",8.9981,"1","2012",104
417,399,"afternoon","0","18",31,"0","0","02","1",13.94,"1",11.0014,"1","2012",161
295,417,"afternoon","0","19",33,"0","0","02","1",13.12,"1",7.0015,"1","2012",18
199,295,"night","0","20",36,"0","0","02","1",13.12,"1",0,"1","2012",-122
177,199,"night","0","21",52,"0","0","02","1",12.3,"1",6.0032,"1","2012",-96
107,177,"night","0","22",56,"0","0","02","1",12.3,"2",0,"1","2012",-22
84,107,"night","0","23",52,"0","0","02","1",12.3,"2",0,"1","2012",-70
43,84,"night","0","00",65,"0","0","02","1",11.48,"2",6.0032,"1","2012",-23
13,43,"night","0","01",61,"0","0","02","1",11.48,"2",6.0032,"1","2012",-41
16,13,"night","0","02",52,"0","0","02","1",10.66,"1",6.0032,"1","2012",-30
5,16,"night","0","03",56,"0","0","02","1",10.66,"1",6.0032,"1","2012",3
2,5,"night","0","04",56,"0","0","02","1",10.66,"1",6.0032,"1","2012",-11
17,2,"morning","0","05",52,"0","0","02","1",9.84,"1",15.0013,"1","2012",-3
64,17,"morning","0","06",59,"0","0","02","1",8.2,"1",12.998,"1","2012",15
230,64,"morning","0","07",59,"1","0","02","1",8.2,"1",11.0014,"1","2012",47
448,230,"morning","0","08",59,"1","0","02","1",8.2,"1",11.0014,"1","2012",166
275,448,"morning","0","09",55,"1","1","02","1",9.02,"1",11.0014,"1","2012",218
124,275,"morning","0","10",48,"1","1","02","1",10.66,"2",8.9981,"1","2012",-173
153,124,"morning","0","11",45,"1","1","02","1",11.48,"2",7.0015,"1","2012",-151
176,153,"midday","0","12",42,"1","1","02","1",12.3,"2",8.9981,"1","2012",29
192,176,"midday","0","13",42,"1","1","02","1",12.3,"2",6.0032,"1","2012",23
146,192,"midday","0","14",39,"1","1","02","1",13.12,"2",6.0032,"1","2012",16
191,146,"midday","0","15",45,"1","1","02","1",13.12,"2",8.9981,"1","2012",-46
268,191,"afternoon","0","16",42,"1","1","02","1",13.94,"2",16.9979,"1","2012",45
396,268,"afternoon","0","17",42,"1","0","02","1",13.94,"2",12.998,"1","2012",77
359,396,"afternoon","0","18",61,"0","0","02","1",12.3,"3",8.9981,"1","2012",128
262,359,"afternoon","0","19",57,"0","0","02","1",13.12,"2",0,"1","2012",-37
151,262,"night","0","20",57,"0","0","02","1",13.12,"2",0,"1","2012",-97
122,151,"night","0","21",66,"0","0","02","1",13.12,"2",6.0032,"1","2012",-111
113,122,"night","0","22",66,"0","0","02","1",13.12,"2",0,"1","2012",-29
65,113,"night","0","23",70,"0","0","02","1",12.3,"2",6.0032,"1","2012",-9
53,65,"night","0","00",70,"0","0","02","1",12.3,"2",8.9981,"0","2012",-48
45,53,"night","0","01",81,"0","0","02","1",11.48,"3",8.9981,"0","2012",-12
26,45,"night","0","02",81,"0","0","02","1",10.66,"3",12.998,"0","2012",-8
9,26,"night","0","03",87,"0","0","02","1",9.84,"3",15.0013,"0","2012",-19
4,9,"night","0","04",87,"0","0","02","1",9.84,"3",15.0013,"0","2012",-17
2,4,"morning","0","05",93,"0","0","02","1",9.02,"3",11.0014,"0","2012",-5
9,2,"morning","0","06",93,"0","0","02","1",9.02,"3",8.9981,"0","2012",-2
19,9,"morning","0","07",93,"1","0","02","1",9.02,"3",8.9981,"0","2012",7
78,19,"morning","0","08",93,"1","0","02","1",9.02,"3",8.9981,"0","2012",10
90,78,"morning","0","09",93,"1","0","02","1",9.02,"3",7.0015,"0","2012",59
166,90,"morning","0","10",93,"1","0","02","1",9.02,"3",7.0015,"0","2012",12
183,166,"morning","0","11",81,"1","0","02","1",9.84,"2",7.0015,"0","2012",76
221,183,"midday","0","12",81,"1","0","02","1",10.66,"2",11.0014,"0","2012",17
235,221,"midday","0","13",81,"1","0","02","1",10.66,"2",19.0012,"0","2012",38
243,235,"midday","0","14",81,"1","0","02","1",10.66,"2",16.9979,"0","2012",14
124,243,"midday","0","15",61,"1","0","02","1",12.3,"2",19.9995,"0","2012",8
146,124,"afternoon","0","16",75,"1","0","02","1",9.02,"3",27.9993,"0","2012",-119
144,146,"afternoon","0","17",69,"1","0","02","1",9.02,"3",31.0009,"0","2012",22
108,144,"afternoon","0","18",47,"0","0","02","1",9.02,"2",43.9989,"0","2012",-2
87,108,"afternoon","0","19",40,"0","0","02","1",8.2,"2",36.9974,"0","2012",-36
63,87,"night","0","20",43,"0","0","02","1",6.56,"2",36.9974,"0","2012",-21
48,63,"night","0","21",43,"0","0","02","1",5.74,"1",43.0006,"0","2012",-24
46,48,"night","0","22",39,"0","0","02","1",5.74,"2",26.0027,"0","2012",-15
20,46,"night","0","23",50,"0","0","02","1",4.92,"3",32.9975,"0","2012",-2
21,20,"night","0","00",68,"0","0","02","1",4.1,"3",26.0027,"0","2012",-26
24,21,"night","0","01",79,"0","0","02","1",3.28,"3",31.0009,"0","2012",1
27,24,"night","0","02",58,"0","0","02","1",4.1,"2",39.0007,"0","2012",3
14,27,"night","0","03",46,"0","0","02","1",4.1,"2",46.0022,"0","2012",3
1,14,"night","0","04",46,"0","0","02","1",4.1,"2",47.9988,"0","2012",-13
3,1,"morning","0","05",49,"0","0","02","1",4.1,"1",26.0027,"0","2012",-13
2,3,"morning","0","06",49,"0","0","02","1",4.1,"1",26.0027,"0","2012",2
18,2,"morning","0","07",53,"1","0","02","1",3.28,"1",12.998,"0","2012",-1
26,18,"morning","0","08",53,"1","0","02","1",3.28,"1",16.9979,"0","2012",16
