"year","month","day","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","hour","old.year","old.month","old.day","sunrise","sunset","day.hours","is.daylight","numeric.hour","is.working.hour","day.part"
"2012","03","26","2","0","1","1",18.04,21.97,26,30.0026,"18",2012,3,26,7,19,12.4156,"1",18,"0","afternoon"
"2012","03","26","2","0","1","1",17.22,21.21,24,23.9994,"19",2012,3,26,7,19,12.4156,"1",19,"0","afternoon"
"2012","03","26","2","0","1","1",16.4,20.455,26,35.0008,"20",2012,3,26,7,19,12.4156,"0",20,"0","night"
"2012","03","26","2","0","1","1",15.58,19.695,25,32.9975,"21",2012,3,26,7,19,12.4156,"0",21,"0","night"
"2012","03","26","2","0","1","1",14.76,16.665,25,23.9994,"22",2012,3,26,7,19,12.4156,"0",22,"0","night"
"2012","03","26","2","0","1","1",13.94,14.395,25,35.0008,"23",2012,3,26,7,19,12.4156,"0",23,"0","night"
"2012","03","27","2","0","1","1",13.12,14.395,26,35.0008,"00",2012,3,27,7,19,12.4581,"0",0,"0","night"
"2012","03","27","2","0","1","1",12.3,13.635,26,31.0009,"01",2012,3,27,7,19,12.4581,"0",1,"0","night"
"2012","03","27","2","0","1","1",10.66,11.365,30,19.9995,"02",2012,3,27,7,19,12.4581,"0",2,"0","night"
"2012","03","27","2","0","1","1",10.66,11.365,30,22.0028,"03",2012,3,27,7,19,12.4581,"0",3,"0","night"
"2012","03","27","2","0","1","1",9.84,10.605,32,23.9994,"04",2012,3,27,7,19,12.4581,"0",4,"0","night"
"2012","03","27","2","0","1","1",9.02,10.605,37,19.0012,"05",2012,3,27,7,19,12.4581,"0",5,"0","morning"
"2012","03","27","2","0","1","1",9.02,11.365,37,12.998,"06",2012,3,27,7,19,12.4581,"0",6,"0","morning"
"2012","03","27","2","0","1","1",9.02,11.365,37,12.998,"07",2012,3,27,7,19,12.4581,"1",7,"0","morning"
"2012","03","27","2","0","1","1",9.02,10.605,37,19.9995,"08",2012,3,27,7,19,12.4581,"1",8,"0","morning"
"2012","03","27","2","0","1","1",9.84,11.365,38,12.998,"09",2012,3,27,7,19,12.4581,"1",9,"1","morning"
"2012","03","27","2","0","1","1",10.66,12.88,35,15.0013,"10",2012,3,27,7,19,12.4581,"1",10,"1","morning"
"2012","03","27","2","0","1","1",12.3,15.15,31,11.0014,"11",2012,3,27,7,19,12.4581,"1",11,"1","morning"
"2012","03","27","2","0","1","1",13.12,15.91,31,11.0014,"12",2012,3,27,7,19,12.4581,"1",12,"1","midday"
"2012","03","27","2","0","1","1",14.76,17.425,27,0,"13",2012,3,27,7,19,12.4581,"1",13,"1","midday"
"2012","03","27","2","0","1","1",16.4,20.455,24,8.9981,"14",2012,3,27,7,19,12.4581,"1",14,"1","midday"
"2012","03","27","2","0","1","1",17.22,21.21,20,0,"15",2012,3,27,7,19,12.4581,"1",15,"1","midday"
"2012","03","27","2","0","1","1",17.22,21.21,20,0,"16",2012,3,27,7,19,12.4581,"1",16,"1","afternoon"
"2012","03","27","2","0","1","1",18.04,21.97,16,0,"17",2012,3,27,7,19,12.4581,"1",17,"0","afternoon"
"2012","03","27","2","0","1","1",17.22,21.21,17,6.0032,"18",2012,3,27,7,19,12.4581,"1",18,"0","afternoon"
"2012","03","27","2","0","1","1",17.22,21.21,17,0,"19",2012,3,27,7,19,12.4581,"1",19,"0","afternoon"
"2012","03","27","2","0","1","1",17.22,21.21,17,6.0032,"20",2012,3,27,7,19,12.4581,"0",20,"0","night"
"2012","03","27","2","0","1","1",14.76,17.425,37,11.0014,"21",2012,3,27,7,19,12.4581,"0",21,"0","night"
"2012","03","27","2","0","1","1",14.76,17.425,37,8.9981,"22",2012,3,27,7,19,12.4581,"0",22,"0","night"
"2012","03","27","2","0","1","1",14.76,17.425,37,12.998,"23",2012,3,27,7,19,12.4581,"0",23,"0","night"
"2012","03","28","2","0","1","1",14.76,16.665,40,19.0012,"00",2012,3,28,6,19,12.5003,"0",0,"0","night"
"2012","03","28","2","0","1","1",14.76,16.665,46,19.9995,"01",2012,3,28,6,19,12.5003,"0",1,"0","night"
"2012","03","28","2","0","1","1",13.94,15.15,49,19.9995,"02",2012,3,28,6,19,12.5003,"0",2,"0","night"
"2012","03","28","2","0","1","1",13.94,15.15,42,22.0028,"03",2012,3,28,6,19,12.5003,"0",3,"0","night"
"2012","03","28","2","0","1","1",14.76,16.665,43,19.9995,"04",2012,3,28,6,19,12.5003,"0",4,"0","night"
"2012","03","28","2","0","1","1",14.76,16.665,43,19.9995,"05",2012,3,28,6,19,12.5003,"0",5,"0","morning"
"2012","03","28","2","0","1","1",14.76,16.665,46,23.9994,"06",2012,3,28,6,19,12.5003,"1",6,"0","morning"
"2012","03","28","2","0","1","1",14.76,16.665,46,22.0028,"07",2012,3,28,6,19,12.5003,"1",7,"0","morning"
"2012","03","28","2","0","1","1",15.58,19.695,46,23.9994,"08",2012,3,28,6,19,12.5003,"1",8,"0","morning"
"2012","03","28","2","0","1","1",16.4,20.455,43,30.0026,"09",2012,3,28,6,19,12.5003,"1",9,"1","morning"
"2012","03","28","2","0","1","1",18.86,22.725,41,27.9993,"10",2012,3,28,6,19,12.5003,"1",10,"1","morning"
"2012","03","28","2","0","1","1",20.5,24.24,42,26.0027,"11",2012,3,28,6,19,12.5003,"1",11,"1","morning"
"2012","03","28","2","0","1","2",22.14,25.76,39,23.9994,"12",2012,3,28,6,19,12.5003,"1",12,"1","midday"
"2012","03","28","2","0","1","1",22.96,26.515,43,22.0028,"13",2012,3,28,6,19,12.5003,"1",13,"1","midday"
"2012","03","28","2","0","1","1",25.42,31.06,38,23.9994,"14",2012,3,28,6,19,12.5003,"1",14,"1","midday"
"2012","03","28","2","0","1","2",25.42,31.06,41,19.9995,"15",2012,3,28,6,19,12.5003,"1",15,"1","midday"
"2012","03","28","2","0","1","3",25.42,31.06,43,6.0032,"16",2012,3,28,6,19,12.5003,"1",16,"1","afternoon"
"2012","03","28","2","0","1","1",24.6,30.305,60,15.0013,"17",2012,3,28,6,19,12.5003,"1",17,"0","afternoon"
"2012","03","28","2","0","1","1",24.6,30.305,60,15.0013,"18",2012,3,28,6,19,12.5003,"1",18,"0","afternoon"
"2012","03","28","2","0","1","1",24.6,31.06,56,12.998,"19",2012,3,28,6,19,12.5003,"1",19,"0","afternoon"
"2012","03","28","2","0","1","1",24.6,31.06,56,19.9995,"20",2012,3,28,6,19,12.5003,"0",20,"0","night"
"2012","03","28","2","0","1","1",23.78,27.275,60,16.9979,"21",2012,3,28,6,19,12.5003,"0",21,"0","night"
"2012","03","28","2","0","1","1",22.96,26.515,64,8.9981,"22",2012,3,28,6,19,12.5003,"0",22,"0","night"
"2012","03","28","2","0","1","1",22.14,25.76,68,8.9981,"23",2012,3,28,6,19,12.5003,"0",23,"0","night"
"2012","03","29","2","0","1","1",22.14,25.76,68,12.998,"00",2012,3,29,6,19,12.5422,"0",0,"0","night"
"2012","03","29","2","0","1","1",22.96,26.515,60,8.9981,"01",2012,3,29,6,19,12.5422,"0",1,"0","night"
"2012","03","29","2","0","1","1",24.6,30.305,28,19.9995,"02",2012,3,29,6,19,12.5422,"0",2,"0","night"
"2012","03","29","2","0","1","1",23.78,27.275,28,16.9979,"03",2012,3,29,6,19,12.5422,"0",3,"0","night"
"2012","03","29","2","0","1","1",21.32,25,36,16.9979,"04",2012,3,29,6,19,12.5422,"0",4,"0","night"
"2012","03","29","2","0","1","1",20.5,24.24,45,15.0013,"05",2012,3,29,6,19,12.5422,"0",5,"0","morning"
"2012","03","29","2","0","1","1",18.86,22.725,59,16.9979,"06",2012,3,29,6,19,12.5422,"1",6,"0","morning"
"2012","03","29","2","0","1","1",18.86,22.725,51,23.9994,"07",2012,3,29,6,19,12.5422,"1",7,"0","morning"
"2012","03","29","2","0","1","1",18.86,22.725,47,27.9993,"08",2012,3,29,6,19,12.5422,"1",8,"0","morning"
"2012","03","29","2","0","1","1",19.68,23.485,48,27.9993,"09",2012,3,29,6,19,12.5422,"1",9,"1","morning"
"2012","03","29","2","0","1","1",18.86,22.725,47,30.0026,"10",2012,3,29,6,19,12.5422,"1",10,"1","morning"
"2012","03","29","2","0","1","1",20.5,24.24,45,27.9993,"11",2012,3,29,6,19,12.5422,"1",11,"1","morning"
"2012","03","29","2","0","1","1",20.5,24.24,42,32.9975,"12",2012,3,29,6,19,12.5422,"1",12,"1","midday"
"2012","03","29","2","0","1","1",18.86,22.725,44,22.0028,"13",2012,3,29,6,19,12.5422,"1",13,"1","midday"
"2012","03","29","2","0","1","1",20.5,24.24,42,23.9994,"14",2012,3,29,6,19,12.5422,"1",14,"1","midday"
"2012","03","29","2","0","1","1",21.32,25,39,23.9994,"15",2012,3,29,6,19,12.5422,"1",15,"1","midday"
"2012","03","29","2","0","1","1",21.32,25,36,22.0028,"16",2012,3,29,6,19,12.5422,"1",16,"1","afternoon"
"2012","03","29","2","0","1","1",21.32,25,38,26.0027,"17",2012,3,29,6,19,12.5422,"1",17,"0","afternoon"
"2012","03","29","2","0","1","1",20.5,24.24,39,19.9995,"18",2012,3,29,6,19,12.5422,"1",18,"0","afternoon"
"2012","03","29","2","0","1","1",19.68,23.485,39,19.0012,"19",2012,3,29,6,19,12.5422,"1",19,"0","afternoon"
"2012","03","29","2","0","1","1",18.86,22.725,38,19.9995,"20",2012,3,29,6,19,12.5422,"0",20,"0","night"
"2012","03","29","2","0","1","1",18.04,21.97,44,19.0012,"21",2012,3,29,6,19,12.5422,"0",21,"0","night"
"2012","03","29","2","0","1","1",17.22,21.21,44,19.0012,"22",2012,3,29,6,19,12.5422,"0",22,"0","night"
"2012","03","29","2","0","1","1",17.22,21.21,47,19.9995,"23",2012,3,29,6,19,12.5422,"0",23,"0","night"
"2012","03","30","2","0","1","1",16.4,20.455,47,19.9995,"00",2012,3,30,6,19,12.5844,"0",0,"0","night"
"2012","03","30","2","0","1","1",15.58,19.695,50,19.0012,"01",2012,3,30,6,19,12.5844,"0",1,"0","night"
"2012","03","30","2","0","1","1",14.76,16.665,53,19.9995,"02",2012,3,30,6,19,12.5844,"0",2,"0","night"
"2012","03","30","2","0","1","1",13.94,16.665,61,8.9981,"03",2012,3,30,6,19,12.5844,"0",3,"0","night"
"2012","03","30","2","0","1","1",13.94,17.425,53,6.0032,"04",2012,3,30,6,19,12.5844,"0",4,"0","night"
"2012","03","30","2","0","1","1",13.12,16.665,61,6.0032,"05",2012,3,30,6,19,12.5844,"0",5,"0","morning"
"2012","03","30","2","0","1","1",13.12,16.665,57,8.9981,"06",2012,3,30,6,19,12.5844,"1",6,"0","morning"
"2012","03","30","2","0","1","1",13.12,15.91,57,11.0014,"07",2012,3,30,6,19,12.5844,"1",7,"0","morning"
"2012","03","30","2","0","1","1",13.12,15.91,66,11.0014,"08",2012,3,30,6,19,12.5844,"1",8,"0","morning"
"2012","03","30","2","0","1","1",13.94,16.665,57,11.0014,"09",2012,3,30,6,19,12.5844,"1",9,"1","morning"
"2012","03","30","2","0","1","2",14.76,18.18,57,7.0015,"10",2012,3,30,6,19,12.5844,"1",10,"1","morning"
"2012","03","30","2","0","1","2",14.76,18.94,53,0,"11",2012,3,30,6,19,12.5844,"1",11,"1","morning"
"2012","03","30","2","0","1","2",15.58,19.695,54,0,"12",2012,3,30,6,19,12.5844,"1",12,"1","midday"
"2012","03","30","2","0","1","3",16.4,20.455,50,0,"13",2012,3,30,6,19,12.5844,"1",13,"1","midday"
"2012","03","30","2","0","1","3",16.4,20.455,54,0,"14",2012,3,30,6,19,12.5844,"1",14,"1","midday"
"2012","03","30","2","0","1","3",17.22,21.21,54,0,"15",2012,3,30,6,19,12.5844,"1",15,"1","midday"
"2012","03","30","2","0","1","3",16.4,20.455,62,19.0012,"16",2012,3,30,6,19,12.5844,"1",16,"1","afternoon"
"2012","03","30","2","0","1","2",16.4,20.455,62,15.0013,"17",2012,3,30,6,19,12.5844,"1",17,"0","afternoon"
"2012","03","30","2","0","1","1",17.22,21.21,54,12.998,"18",2012,3,30,6,19,12.5844,"1",18,"0","afternoon"
"2012","03","30","2","0","1","1",16.4,20.455,62,15.0013,"19",2012,3,30,6,19,12.5844,"1",19,"0","afternoon"
"2012","03","30","2","0","1","1",16.4,20.455,62,11.0014,"20",2012,3,30,6,19,12.5844,"0",20,"0","night"
"2012","03","30","2","0","1","1",15.58,19.695,66,8.9981,"21",2012,3,30,6,19,12.5844,"0",21,"0","night"
"2012","03","30","2","0","1","1",14.76,17.425,71,11.0014,"22",2012,3,30,6,19,12.5844,"0",22,"0","night"
"2012","03","30","2","0","1","1",14.76,18.94,71,0,"23",2012,3,30,6,19,12.5844,"0",23,"0","night"
"2012","03","31","2","0","0","1",15.58,19.695,82,12.998,"00",2012,3,31,6,19,12.6264,"0",0,"0","night"
"2012","03","31","2","0","0","2",16.4,20.455,76,12.998,"01",2012,3,31,6,19,12.6264,"0",1,"0","night"
"2012","03","31","2","0","0","2",17.22,21.21,77,16.9979,"02",2012,3,31,6,19,12.6264,"0",2,"0","night"
"2012","03","31","2","0","0","1",16.4,20.455,82,16.9979,"03",2012,3,31,6,19,12.6264,"0",3,"0","night"
"2012","03","31","2","0","0","1",17.22,21.21,77,27.9993,"04",2012,3,31,6,19,12.6264,"0",4,"0","night"
"2012","03","31","2","0","0","1",16.4,20.455,82,15.0013,"05",2012,3,31,6,19,12.6264,"0",5,"0","morning"
"2012","03","31","2","0","0","2",14.76,17.425,87,11.0014,"06",2012,3,31,6,19,12.6264,"1",6,"0","morning"
"2012","03","31","2","0","0","2",14.76,17.425,87,11.0014,"07",2012,3,31,6,19,12.6264,"1",7,"0","morning"
"2012","03","31","2","0","0","2",14.76,17.425,87,12.998,"08",2012,3,31,6,19,12.6264,"1",8,"0","morning"
"2012","03","31","2","0","0","2",16.4,20.455,76,12.998,"09",2012,3,31,6,19,12.6264,"1",9,"0","morning"
"2012","03","31","2","0","0","2",16.4,20.455,76,8.9981,"10",2012,3,31,6,19,12.6264,"1",10,"0","morning"
"2012","03","31","2","0","0","1",18.86,22.725,72,8.9981,"11",2012,3,31,6,19,12.6264,"1",11,"0","morning"
"2012","03","31","2","0","0","1",19.68,23.485,67,0,"12",2012,3,31,6,19,12.6264,"1",12,"0","midday"
"2012","03","31","2","0","0","1",22.14,25.76,60,8.9981,"13",2012,3,31,6,19,12.6264,"1",13,"0","midday"
"2012","03","31","2","0","0","2",20.5,24.24,63,16.9979,"14",2012,3,31,6,19,12.6264,"1",14,"0","midday"
"2012","03","31","2","0","0","2",21.32,25,59,19.0012,"15",2012,3,31,6,19,12.6264,"1",15,"0","midday"
"2012","03","31","2","0","0","2",20.5,24.24,63,19.9995,"16",2012,3,31,6,19,12.6264,"1",16,"0","afternoon"
"2012","03","31","2","0","0","1",19.68,23.485,67,27.9993,"17",2012,3,31,6,19,12.6264,"1",17,"0","afternoon"
"2012","03","31","2","0","0","2",18.04,21.97,72,31.0009,"18",2012,3,31,6,19,12.6264,"1",18,"0","afternoon"
"2012","03","31","2","0","0","1",17.22,21.21,71,30.0026,"19",2012,3,31,6,19,12.6264,"1",19,"0","afternoon"
"2012","03","31","2","0","0","2",16.4,20.455,71,22.0028,"20",2012,3,31,6,19,12.6264,"0",20,"0","night"
"2012","03","31","2","0","0","2",16.4,20.455,71,22.0028,"21",2012,3,31,6,19,12.6264,"0",21,"0","night"
"2012","03","31","2","0","0","2",15.58,19.695,71,16.9979,"22",2012,3,31,6,19,12.6264,"0",22,"0","night"
"2012","03","31","2","0","0","2",14.76,16.665,76,19.0012,"23",2012,3,31,6,19,12.6264,"0",23,"0","night"
"2012","04","20","2","0","1","1",19.68,23.485,67,7.0015,"00",2012,4,20,6,19,13.4428,"0",0,"0","night"
"2012","04","20","2","0","1","1",18.86,22.725,82,12.998,"01",2012,4,20,6,19,13.4428,"0",1,"0","night"
"2012","04","20","2","0","1","1",18.04,21.97,88,12.998,"02",2012,4,20,6,19,13.4428,"0",2,"0","night"
"2012","04","20","2","0","1","1",18.04,21.97,88,7.0015,"03",2012,4,20,6,19,13.4428,"0",3,"0","night"
"2012","04","20","2","0","1","1",17.22,21.21,94,7.0015,"04",2012,4,20,6,19,13.4428,"0",4,"0","night"
"2012","04","20","2","0","1","1",17.22,21.21,94,0,"05",2012,4,20,6,19,13.4428,"0",5,"0","morning"
"2012","04","20","2","0","1","1",17.22,21.21,88,0,"06",2012,4,20,6,19,13.4428,"1",6,"0","morning"
"2012","04","20","2","0","1","1",17.22,21.21,94,0,"07",2012,4,20,6,19,13.4428,"1",7,"0","morning"
"2012","04","20","2","0","1","1",18.04,21.97,94,0,"08",2012,4,20,6,19,13.4428,"1",8,"0","morning"
"2012","04","20","2","0","1","1",18.86,22.725,88,6.0032,"09",2012,4,20,6,19,13.4428,"1",9,"1","morning"
"2012","04","20","2","0","1","1",20.5,24.24,77,12.998,"10",2012,4,20,6,19,13.4428,"1",10,"1","morning"
"2012","04","20","2","0","1","1",22.14,25.76,68,11.0014,"11",2012,4,20,6,19,13.4428,"1",11,"1","morning"
"2012","04","20","2","0","1","1",23.78,27.275,53,12.998,"12",2012,4,20,6,19,13.4428,"1",12,"1","midday"
"2012","04","20","2","0","1","1",25.42,31.06,43,12.998,"13",2012,4,20,6,19,13.4428,"1",13,"1","midday"
"2012","04","20","2","0","1","1",26.24,31.06,44,15.0013,"14",2012,4,20,6,19,13.4428,"1",14,"1","midday"
"2012","04","20","2","0","1","1",26.24,31.06,47,12.998,"15",2012,4,20,6,19,13.4428,"1",15,"1","midday"
"2012","04","20","2","0","1","1",27.06,31.06,44,12.998,"16",2012,4,20,6,19,13.4428,"1",16,"1","afternoon"
"2012","04","20","2","0","1","1",26.24,31.06,47,19.0012,"17",2012,4,20,6,19,13.4428,"1",17,"0","afternoon"
"2012","04","20","2","0","1","1",25.42,31.06,50,19.0012,"18",2012,4,20,6,19,13.4428,"1",18,"0","afternoon"
"2012","04","20","2","0","1","1",24.6,31.06,53,12.998,"19",2012,4,20,6,19,13.4428,"1",19,"0","afternoon"
"2012","04","20","2","0","1","1",23.78,27.275,56,11.0014,"20",2012,4,20,6,19,13.4428,"0",20,"0","night"
"2012","04","20","2","0","1","1",22.96,26.515,68,8.9981,"21",2012,4,20,6,19,13.4428,"0",21,"0","night"
"2012","04","20","2","0","1","1",22.14,25.76,68,16.9979,"22",2012,4,20,6,19,13.4428,"0",22,"0","night"
"2012","04","20","2","0","1","1",21.32,25,72,8.9981,"23",2012,4,20,6,19,13.4428,"0",23,"0","night"
"2012","04","21","2","0","0","1",21.32,25,77,15.0013,"00",2012,4,21,6,19,13.4819,"0",0,"0","night"
"2012","04","21","2","0","0","1",21.32,25,77,15.0013,"01",2012,4,21,6,19,13.4819,"0",1,"0","night"
"2012","04","21","2","0","0","1",21.32,25,77,8.9981,"02",2012,4,21,6,19,13.4819,"0",2,"0","night"
"2012","04","21","2","0","0","1",20.5,24.24,82,15.0013,"03",2012,4,21,6,19,13.4819,"0",3,"0","night"
"2012","04","21","2","0","0","1",20.5,24.24,82,16.9979,"04",2012,4,21,6,19,13.4819,"0",4,"0","night"
"2012","04","21","2","0","0","1",20.5,24.24,82,16.9979,"05",2012,4,21,6,19,13.4819,"0",5,"0","morning"
"2012","04","21","2","0","0","1",20.5,24.24,82,15.0013,"06",2012,4,21,6,19,13.4819,"1",6,"0","morning"
"2012","04","21","2","0","0","1",20.5,24.24,82,19.0012,"07",2012,4,21,6,19,13.4819,"1",7,"0","morning"
"2012","04","21","2","0","0","1",21.32,25,81,16.9979,"08",2012,4,21,6,19,13.4819,"1",8,"0","morning"
"2012","04","21","2","0","0","1",22.14,25.76,77,11.0014,"09",2012,4,21,6,19,13.4819,"1",9,"0","morning"
"2012","04","21","2","0","0","1",24.6,30.305,64,19.0012,"10",2012,4,21,6,19,13.4819,"1",10,"0","morning"
"2012","04","21","2","0","0","1",25.42,30.305,61,22.0028,"11",2012,4,21,6,19,13.4819,"1",11,"0","morning"
"2012","04","21","2","0","0","1",26.24,31.06,57,15.0013,"12",2012,4,21,6,19,13.4819,"1",12,"0","midday"
"2012","04","21","2","0","0","1",27.06,31.06,54,15.0013,"13",2012,4,21,6,19,13.4819,"1",13,"0","midday"
"2012","04","21","2","0","0","1",28.7,31.82,45,19.0012,"14",2012,4,21,6,19,13.4819,"1",14,"0","midday"
"2012","04","21","2","0","0","1",29.52,32.575,39,16.9979,"15",2012,4,21,6,19,13.4819,"1",15,"0","midday"
"2012","04","21","2","0","0","1",28.7,31.82,42,22.0028,"16",2012,4,21,6,19,13.4819,"1",16,"0","afternoon"
"2012","04","21","2","0","0","2",30.34,32.575,30,26.0027,"17",2012,4,21,6,19,13.4819,"1",17,"0","afternoon"
"2012","04","21","2","0","0","2",27.88,31.82,47,32.9975,"18",2012,4,21,6,19,13.4819,"1",18,"0","afternoon"
"2012","04","21","2","0","0","3",22.96,26.515,73,32.9975,"19",2012,4,21,6,19,13.4819,"1",19,"0","afternoon"
"2012","04","21","2","0","0","3",20.5,24.24,82,19.9995,"20",2012,4,21,6,19,13.4819,"0",20,"0","night"
"2012","04","21","2","0","0","3",20.5,24.24,82,26.0027,"21",2012,4,21,6,19,13.4819,"0",21,"0","night"
"2012","04","21","2","0","0","1",19.68,23.485,82,19.9995,"22",2012,4,21,6,19,13.4819,"0",22,"0","night"
"2012","04","21","2","0","0","2",18.86,22.725,82,19.0012,"23",2012,4,21,6,19,13.4819,"0",23,"0","night"
"2012","04","22","2","0","0","2",18.86,22.725,82,12.998,"00",2012,4,22,6,19,13.5206,"0",0,"0","night"
"2012","04","22","2","0","0","2",18.86,22.725,82,22.0028,"01",2012,4,22,6,19,13.5206,"0",1,"0","night"
"2012","04","22","2","0","0","1",18.86,22.725,72,19.0012,"02",2012,4,22,6,19,13.5206,"0",2,"0","night"
"2012","04","22","2","0","0","2",18.04,21.97,82,11.0014,"03",2012,4,22,6,19,13.5206,"0",3,"0","night"
"2012","04","22","2","0","0","2",18.04,21.97,77,11.0014,"04",2012,4,22,6,19,13.5206,"0",4,"0","night"
"2012","04","22","2","0","0","2",18.04,21.97,77,15.0013,"05",2012,4,22,6,19,13.5206,"0",5,"0","morning"
"2012","04","22","2","0","0","2",18.04,21.97,72,22.0028,"06",2012,4,22,6,19,13.5206,"1",6,"0","morning"
"2012","04","22","2","0","0","3",17.22,21.21,77,26.0027,"07",2012,4,22,6,19,13.5206,"1",7,"0","morning"
"2012","04","22","2","0","0","3",16.4,20.455,82,16.9979,"08",2012,4,22,6,19,13.5206,"1",8,"0","morning"
"2012","04","22","2","0","0","3",16.4,20.455,82,16.9979,"09",2012,4,22,6,19,13.5206,"1",9,"0","morning"
"2012","04","22","2","0","0","3",15.58,19.695,82,22.0028,"10",2012,4,22,6,19,13.5206,"1",10,"0","morning"
"2012","04","22","2","0","0","3",15.58,19.695,87,19.9995,"11",2012,4,22,6,19,13.5206,"1",11,"0","morning"
"2012","04","22","2","0","0","3",15.58,19.695,87,22.0028,"12",2012,4,22,6,19,13.5206,"1",12,"0","midday"
"2012","04","22","2","0","0","3",15.58,19.695,82,23.9994,"13",2012,4,22,6,19,13.5206,"1",13,"0","midday"
"2012","04","22","2","0","0","3",15.58,19.695,87,22.0028,"14",2012,4,22,6,19,13.5206,"1",14,"0","midday"
"2012","04","22","2","0","0","3",15.58,19.695,87,26.0027,"15",2012,4,22,6,19,13.5206,"1",15,"0","midday"
"2012","04","22","2","0","0","3",15.58,19.695,87,30.0026,"16",2012,4,22,6,19,13.5206,"1",16,"0","afternoon"
"2012","04","22","2","0","0","3",14.76,15.91,93,30.0026,"17",2012,4,22,6,19,13.5206,"1",17,"0","afternoon"
"2012","04","22","2","0","0","3",14.76,15.91,93,30.0026,"18",2012,4,22,6,19,13.5206,"1",18,"0","afternoon"
"2012","04","22","2","0","0","3",14.76,15.91,87,35.0008,"19",2012,4,22,6,19,13.5206,"1",19,"0","afternoon"
"2012","04","22","2","0","0","3",14.76,16.665,93,27.9993,"20",2012,4,22,6,19,13.5206,"0",20,"0","night"
"2012","04","22","2","0","0","3",14.76,16.665,87,26.0027,"21",2012,4,22,6,19,13.5206,"0",21,"0","night"
"2012","04","22","2","0","0","3",13.94,14.395,87,35.0008,"22",2012,4,22,6,19,13.5206,"0",22,"0","night"
"2012","04","22","2","0","0","3",14.76,15.91,81,31.0009,"23",2012,4,22,6,19,13.5206,"0",23,"0","night"
"2012","04","23","2","0","1","3",14.76,16.665,81,27.9993,"00",2012,4,23,6,19,13.5592,"0",0,"0","night"
"2012","04","23","2","0","1","3",13.94,15.15,87,23.9994,"01",2012,4,23,6,19,13.5592,"0",1,"0","night"
"2012","04","23","2","0","1","2",13.12,15.15,87,22.0028,"02",2012,4,23,6,19,13.5592,"0",2,"0","night"
"2012","04","23","2","0","1","2",13.12,15.15,81,19.0012,"03",2012,4,23,6,19,13.5592,"0",3,"0","night"
"2012","04","23","2","0","1","3",12.3,14.395,81,19.0012,"04",2012,4,23,6,19,13.5592,"0",4,"0","night"
"2012","04","23","2","0","1","3",12.3,14.395,81,19.0012,"05",2012,4,23,6,19,13.5592,"0",5,"0","morning"
"2012","04","23","2","0","1","2",12.3,13.635,81,19.9995,"06",2012,4,23,6,19,13.5592,"1",6,"0","morning"
"2012","04","23","2","0","1","3",12.3,14.395,81,16.9979,"07",2012,4,23,6,19,13.5592,"1",7,"0","morning"
"2012","04","23","2","0","1","2",12.3,13.635,75,22.0028,"08",2012,4,23,6,19,13.5592,"1",8,"0","morning"
"2012","04","23","2","0","1","2",12.3,13.635,75,26.0027,"09",2012,4,23,6,19,13.5592,"1",9,"1","morning"
"2012","04","23","2","0","1","2",13.12,15.15,70,22.0028,"10",2012,4,23,6,19,13.5592,"1",10,"1","morning"
"2012","04","23","2","0","1","2",13.12,14.395,70,23.9994,"11",2012,4,23,6,19,13.5592,"1",11,"1","morning"
"2012","04","23","2","0","1","3",13.94,15.15,71,23.9994,"12",2012,4,23,6,19,13.5592,"1",12,"1","midday"
"2012","04","23","2","0","1","3",13.94,15.15,66,26.0027,"13",2012,4,23,6,19,13.5592,"1",13,"1","midday"
"2012","04","23","2","0","1","3",14.76,15.91,62,30.0026,"14",2012,4,23,6,19,13.5592,"1",14,"1","midday"
"2012","04","23","2","0","1","2",14.76,16.665,62,26.0027,"15",2012,4,23,6,19,13.5592,"1",15,"1","midday"
"2012","04","23","2","0","1","3",12.3,13.635,81,23.9994,"16",2012,4,23,6,19,13.5592,"1",16,"1","afternoon"
"2012","04","23","2","0","1","3",12.3,13.635,82,22.0028,"17",2012,4,23,6,19,13.5592,"1",17,"0","afternoon"
"2012","04","23","2","0","1","3",13.12,16.665,81,8.9981,"18",2012,4,23,6,19,13.5592,"1",18,"0","afternoon"
"2012","04","23","2","0","1","2",13.94,15.91,76,15.0013,"19",2012,4,23,6,19,13.5592,"1",19,"0","afternoon"
"2012","04","23","2","0","1","2",13.12,15.91,76,11.0014,"20",2012,4,23,6,19,13.5592,"0",20,"0","night"
"2012","04","23","2","0","1","2",13.12,15.15,81,15.0013,"21",2012,4,23,6,19,13.5592,"0",21,"0","night"
"2012","04","23","2","0","1","1",13.12,15.91,76,12.998,"22",2012,4,23,6,19,13.5592,"0",22,"0","night"
"2012","04","23","2","0","1","1",13.12,15.91,76,11.0014,"23",2012,4,23,6,19,13.5592,"0",23,"0","night"
"2012","04","24","2","0","1","2",13.12,16.665,76,8.9981,"00",2012,4,24,6,19,13.5975,"0",0,"0","night"
"2012","04","24","2","0","1","2",13.12,16.665,81,8.9981,"01",2012,4,24,6,19,13.5975,"0",1,"0","night"
"2012","04","24","2","0","1","1",13.12,15.91,81,12.998,"02",2012,4,24,6,19,13.5975,"0",2,"0","night"
"2012","04","24","2","0","1","1",13.12,15.15,81,15.0013,"03",2012,4,24,6,19,13.5975,"0",3,"0","night"
